Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
Bottom Dollar,1046651176,"""6917529904199683104""",keep,Legendary,Hand Cannon,gambit,Energy,Void,1959,Range,10,Titan(2006),true,false,4,13,,85,66,92,75,14,0,0,33,120,25,9,36,0,0,0,0,0,0,0,0,10,false,0,114,,00001:PvP,,Aggressive Frame*,Corkscrew Rifling*,Extended Barrel,Alloy Magazine*,Flared Magwell,Pulse Monitor*,Explosive Payload*,Gun and Run*,Kill Tracker,Full Auto Retrofit*,Masterworked: Range*,,,,
Bottom Dollar,1046651176,"""6917529916857184027""",,Legendary,Hand Cannon,gambit,Energy,Void,1900,Range,1,Vault,false,false,4,13,,95,66,92,71,14,0,0,33,120,35,10,21,0,0,0,0,0,0,0,0,10,false,0,5,,,,Aggressive Frame*,Extended Barrel*,Fluted Barrel,Tactical Mag*,Extended Mag,Surplus*,Hip-Fire Grip,Thresh*,Eye of the Storm,Gun and Run*,Kill Tracker,Tier 1: Range*,,,
Bottom Dollar,1046651176,"""6917529928692707843""",,Legendary,Hand Cannon,gambit,Energy,Void,1900,Stability,2,Vault,false,false,4,13,,95,66,92,60,14,0,0,40,120,25,11,26,0,0,0,0,0,0,0,0,10,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Smallbore,Appended Mag*,Flared Magwell,Pulse Monitor*,Demolitionist*,Gun and Run*,Kill Tracker,Tier 2: Stability*,,,,,
Bottom Dollar,1046651176,"""6917529928692709123""",,Legendary,Hand Cannon,gambit,Energy,Void,1900,Range,2,Vault,false,false,4,13,,100,66,92,62,14,0,0,28,120,25,11,41,0,0,0,0,0,0,0,0,10,false,0,0,,,,Aggressive Frame*,Arrowhead Brake*,Extended Barrel,Appended Mag*,Extended Mag,Surplus*,Pulse Monitor,Unrelenting*,High-Impact Reserves,Opening Shot,Gun and Run*,Kill Tracker,Tier 2: Range*,,
Bottom Dollar,1046651176,"""6917529928692711701""",,Legendary,Hand Cannon,gambit,Energy,Void,1900,Stability,1,Vault,true,false,4,13,,85,66,92,65,14,0,0,44,120,25,9,31,0,0,0,0,0,0,0,0,17,false,0,0,,,,Aggressive Frame*,Hammer-Forged Rifling*,Smallbore,Steady Rounds*,Alloy Magazine,Subsistence*,Slideshot,Outlaw,Dragonfly*,Explosive Payload,Gun and Run*,Kill Tracker,Tier 1: Stability*,,
Boudica-C,1916287826,"""6917529911005472834""",,Legendary,Sidearm,legendaryengram,KineticSlot,Kinetic,1900,Handling,1,Vault,true,false,5,18,,100,85,51,68,12,0,0,43,260,25,12,44,0,0,0,0,0,0,0,0,22,false,0,41,hakke,,,Precision Frame*,Arrowhead Brake*,Polygonal Rifling,High-Caliber Rounds*,Light Mag,Threat Detector*,Swashbuckler*,Hakke Breach Armaments*,Kill Tracker,Tier 1: Handling*,,,,,
Boudica-C,1916287826,"""6917529927389570087""",,Legendary,Sidearm,legendaryengram,KineticSlot,Kinetic,1900,Stability,5,Vault,true,false,5,18,,100,85,51,68,12,0,0,58,260,25,12,28,0,0,0,0,0,0,0,0,22,false,0,0,hakke,,,Precision Frame*,Chambered Compensator*,Hammer-Forged Rifling,Armor-Piercing Rounds*,High-Caliber Rounds,Pugilist*,Osmosis*,Hakke Breach Armaments*,Kill Tracker,Tier 5: Stability*,,,,,
Breachlight,2328923181,"""6917530057879212458""",infuse,Legendary,Sidearm,echoes,KineticSlot,Strand,1983,Handling,4,Vault,false,false,7,24,,100,82,56,48,12,0,0,37,325,3,32,49,0,0,0,0,0,0,0,0,22,false,0,0,,,,Heavy Burst*,Arrowhead Brake*,Fluted Barrel,Extended Mag*,Steady Rounds,Perpetual Motion*,Vorpal Weapon*,Cast No Shadows*,Kill Tracker,Tier 4: Handling*,,,,,
Breachlight,2328923181,"""6917530058106962614""",,Legendary,Sidearm,echoes,KineticSlot,Strand,1984,Handling,3,Vault,false,false,7,24,,82,82,56,43,12,0,0,57,325,23,25,53,0,0,0,0,0,0,0,0,19,false,0,0,,,,Heavy Burst*,Fluted Barrel*,Hammer-Forged Rifling,Steady Rounds*,Flared Magwell,Demolitionist*,Perpetual Motion,Swashbuckler*,Collective Action,Cast No Shadows*,Kill Tracker,Tier 3: Handling*,,,
Breachlight,2328923181,"""6917530058338072438""",infuse,Legendary,Sidearm,echoes,KineticSlot,Strand,1988,Range,1,Warlock(1927),false,false,7,24,,82,82,56,54,12,0,0,47,325,33,27,40,0,0,0,0,0,0,0,0,12,false,0,42,,,,Heavy Burst*,Corkscrew Rifling*,Extended Barrel,Tactical Mag*,Extended Mag,Pugilist*,Swashbuckler*,Cast No Shadows*,Kill Tracker,Tier 1: Range*,,,,,
Breachlight,2328923181,"""6917530058361986967""",,Legendary,Sidearm,echoes,KineticSlot,Strand,1990,Stability,1,Titan(2006),false,false,7,24,,92,82,56,58,12,0,0,43,325,33,27,25,0,0,0,0,0,0,0,0,12,false,0,56,,00001:Alpha,,Heavy Burst*,Extended Barrel*,Smallbore,Tactical Mag*,Extended Mag,Demolitionist*,Hatchling*,Cast No Shadows*,Kill Tracker,Tier 1: Stability*,,,,,
Breachlight,2328923181,"""6917530058819201046""",,Legendary,Sidearm,echoes,KineticSlot,Strand,1987,Range,3,Vault,false,false,7,24,,82,82,56,66,12,0,0,42,325,23,25,40,0,0,0,0,0,0,0,0,12,false,0,0,,,,Heavy Burst*,Corkscrew Rifling*,Full Bore,Accurized Rounds*,Steady Rounds,Compulsive Reloader*,Collective Action*,Cast No Shadows*,Kill Tracker,Tier 3: Range*,,,,,
Breachlight,2328923181,"""6917530058824395387""",,Legendary,Sidearm,echoes,KineticSlot,Strand,1988,Stability,4,Vault,false,false,7,24,,82,82,56,63,12,0,0,46,325,23,25,40,0,0,0,0,0,0,0,0,12,false,0,0,,,,Heavy Burst*,Corkscrew Rifling*,Fluted Barrel,Accurized Rounds*,Alloy Magazine,Demolitionist*,Adrenaline Junkie*,Cast No Shadows*,Kill Tracker,Tier 4: Stability*,,,,,
Breachlight,2328923181,"""6917530060091318749""",,Legendary,Sidearm,echoes,KineticSlot,Strand,1900,Handling,2,Vault,false,false,7,24,,92,82,56,58,12,0,0,47,325,23,25,32,0,0,0,0,0,0,0,0,12,false,0,0,,,,Heavy Burst*,Chambered Compensator*,Polygonal Rifling,Accurized Rounds*,Flared Magwell,Pugilist*,Desperate Measures*,Cast No Shadows*,Kill Tracker,Tier 2: Handling*,,,,,
Breakneck,2026755633,"""6917530039823794537""",,Legendary,Auto Rifle,gambit,KineticSlot,Kinetic,1932,Handling,1,Vault,false,false,6,23,,80,44,29,69,16,0,0,60,450,46,34,53,0,0,0,0,0,0,0,0,10,false,0,59,,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Ricochet Rounds*,Light Mag,Dynamic Sway Reduction*,Deconstruct*,Gun and Run*,Kill Tracker,Tier 1: Handling*,,,,,
Breakneck,2026755633,"""6917530040286774095""",,Legendary,Auto Rifle,gambit,KineticSlot,Kinetic,1940,Handling,2,Vault,false,false,6,23,,90,44,29,74,16,0,0,45,450,26,40,29,0,0,0,0,0,0,0,0,20,false,0,22,,,,Precision Frame*,Extended Barrel*,Polygonal Rifling,Extended Mag*,Flared Magwell,Shoot to Loot*,Offhand Strike*,Gun and Run*,Kill Tracker,Tier 2: Handling*,,,,,
Brya's Love,2779821308,"""6917529929476875885""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1900,Stability,2,Vault,false,false,6,22,,78,64,62,53,20,0,0,47,180,40,18,52,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Appended Mag*,Flared Magwell,Rapid Hit*,Pugilist*,Head Rush*,Kill Tracker,Tier 2: Stability*,,,,,
Brya's Love,2779821308,"""6917529929490667189""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1900,Handling,2,Vault,false,false,6,22,,100,64,62,58,20,0,0,40,180,40,16,59,0,0,0,0,0,0,0,0,15,false,0,6,,,,Precision Frame*,Arrowhead Brake*,Full Bore,Accurized Rounds*,Extended Mag,Shoot to Loot*,Golden Tricorn*,Head Rush*,Kill Tracker,Tier 2: Handling*,,,,,
Brya's Love,2779821308,"""6917529931815247787""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1900,Reload Speed,3,Vault,false,false,6,22,,78,64,62,53,20,0,0,50,180,53,17,52,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Smallbore,Tactical Mag*,Flared Magwell,No Distractions*,Destabilizing Rounds*,Head Rush*,Kill Tracker,Tier 3: Reload Speed*,,,,,
Bug-Out Bag,2832639510,"""6917529927608602478""",,Legendary,Submachine Gun,seasonpass,Energy,Solar,1900,Handling,1,Vault,true,false,6,21,,88,46,20,43,13,0,0,44,900,47,32,63,0,0,0,0,0,0,0,0,12,false,0,0,,,subsistence + swash seems good,Adaptive Frame*,Fluted Barrel*,Hammer-Forged Rifling,High-Caliber Rounds*,Ricochet Rounds,Subsistence*,Swashbuckler*,Kill Tracker,Disaster Plan*,Tier 1: Handling*,,,,,
Bug-Out Bag,2832639510,"""6917529927742826800""",,Legendary,Submachine Gun,seasonpass,Energy,Solar,1900,Reload Speed,1,Vault,true,false,6,21,,88,46,20,58,13,0,0,29,900,48,32,42,0,0,0,0,0,0,0,0,22,false,0,0,,,incandescent!,Adaptive Frame*,Full Bore*,Hammer-Forged Rifling,High-Caliber Rounds*,Light Mag,Air Assault*,Incandescent*,Kill Tracker,Disaster Plan*,Tier 1: Reload Speed*,,,,,
Buzzard,213264394,"""6917529927589568190""",,Legendary,Sidearm,nightfall,KineticSlot,Kinetic,1900,Handling,1,Hunter(1916),false,false,6,20,,100,89,49,41,12,0,0,67,300,30,15,62,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Chambered Compensator,Armor-Piercing Rounds*,Flared Magwell,Encore*,Swashbuckler*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker,Tier 1: Handling*,,,,
Buzzard,213264394,"""6917529928659020706""",,Legendary,Sidearm,nightfall,KineticSlot,Kinetic,1900,Reload Speed,4,Vault,false,false,6,20,,94,89,49,46,12,0,0,72,300,34,15,56,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Smallbore,Armor-Piercing Rounds*,Flared Magwell,Compulsive Reloader*,Frenzy*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker,Tier 4: Reload Speed*,,,,
BxR-55 Battler,2708806099,"""6917529921904017590""",,Legendary,Pulse Rifle,30th,Energy,Solar,1900,Handling,5,Vault,false,false,4,15,,80,85,23,60,20,0,0,59,450,63,35,66,0,0,0,0,0,0,0,0,10,false,0,0,,,,Legacy PR-55 Frame*,Extended Barrel*,Polygonal Rifling,Alloy Magazine*,Light Mag,Pugilist*,Incandescent*,Hot Swap*,Kill Tracker,Tier 5: Handling*,,,,,
BxR-55 Battler,2708806099,"""6917529928139528207""",,Legendary,Pulse Rifle,30th,Energy,Solar,1900,Reload Speed,1,Vault,false,false,4,15,,100,85,23,55,20,0,0,69,450,64,35,81,0,0,0,0,0,0,0,0,10,false,0,21,,,,Legacy PR-55 Frame*,Arrowhead Brake*,Polygonal Rifling,Ricochet Rounds*,Light Mag,Demolitionist*,Kill Clip*,Hot Swap*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Cantata-57,372697604,"""6917529923147387416""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Reload Speed,1,Vault,false,false,5,16,,85,82,84,61,14,0,0,56,140,46,11,57,0,0,0,0,0,0,0,0,12,false,0,0,suros,,,Adaptive Frame*,Corkscrew Rifling*,Full Bore,Accurized Rounds*,Steady Rounds,Eye of the Storm*,Timed Payload*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Cantata-57,372697604,"""6917529927372931233""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Range,2,Vault,false,false,5,16,,95,82,84,43,14,0,0,76,140,45,11,47,0,0,0,0,0,0,0,0,19,false,0,0,suros,,,Adaptive Frame*,Chambered Compensator*,Fluted Barrel,Steady Rounds*,Alloy Magazine,Heating Up*,Rangefinder*,Suros Synergy*,Kill Tracker,Tier 2: Range*,,,,,
Cantata-57,372697604,"""6917529928139529072""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Range,1,Vault,false,false,5,16,,95,82,84,47,14,0,0,61,140,45,13,47,0,0,0,0,0,0,0,0,12,false,0,0,suros,,,Adaptive Frame*,Chambered Compensator*,Full Bore,Appended Mag*,Alloy Magazine,Compulsive Reloader*,Moving Target*,Suros Synergy*,Kill Tracker,Tier 1: Range*,,,,,
Cantata-57,372697604,"""6917529928218708841""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Range,2,Vault,false,false,5,16,,95,82,84,68,14,0,0,51,140,45,11,42,0,0,0,0,0,0,0,0,12,false,0,0,suros,,,Adaptive Frame*,Extended Barrel*,Smallbore,Accurized Rounds*,Flared Magwell,Eye of the Storm*,Vorpal Weapon*,Suros Synergy*,Kill Tracker,Tier 2: Range*,,,,,
Cantata-57,372697604,"""6917529932175503614""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Handling,2,Vault,false,false,5,16,,85,82,84,56,14,0,0,51,140,45,13,54,0,0,0,0,0,0,0,0,12,false,0,0,suros,,,Adaptive Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Steady Rounds,Steady Hands*,Vorpal Weapon*,Suros Synergy*,Kill Tracker,Tier 2: Handling*,,,,,
Caretaker,2508948099,"""6917529904572980636""",,Legendary,Sword,seasonpass,Power,Solar,1900,Impact,1,Vault,false,false,6,20,,0,0,58,0,0,0,0,0,0,0,67,0,0,0,0,20,40,40,40,0,0,false,0,26,,,,Adaptive Frame*,Enduring Blade*,Honed Edge,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Flash Counter*,Assassin's Blade*,Noble Deeds*,Kill Tracker,Tier 1: Impact*,,,,
Caretaker,2508948099,"""6917529911037147221""",,Legendary,Sword,seasonpass,Power,Solar,1900,Impact,5,Vault,false,false,6,20,,0,0,64,0,0,0,0,0,0,0,60,0,0,0,0,20,80,0,40,0,0,false,0,0,,,,Adaptive Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Burst Guard*,Enduring Guard,Energy Transfer*,Assassin's Blade*,Noble Deeds*,Kill Tracker,Tier 5: Impact*,,,,
Caretaker,2508948099,"""6917529925626863673""",,Legendary,Sword,seasonpass,Power,Solar,1965,Impact,5,Vault,true,false,6,20,,0,0,62,0,0,0,0,0,0,0,64,0,0,0,0,20,40,40,40,0,0,false,0,9,,,,Adaptive Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Relentless Strikes*,Incandescent*,Noble Deeds*,Kill Tracker,Tier 5: Impact*,,,,
Centrifuse,1912669214,"""6917529911041189163""",,Exotic,Auto Rifle,seasonpass,Energy,Arc,1988,,10,Titan(2006),false,false,6,21,,90,55,29,47,16,0,0,65,450,40,38,82,0,0,0,0,0,0,0,0,25,false,0,1332,,"00002:Gamma,[LGG] Striker Titan Build for Survival by Deca#7481",,Overcharge Capacitor*,Corkscrew Rifling*,Appended Mag*,Regenerative Motion*,Hand-Laid Stock*,Kill Tracker,Centrifuse Catalyst*,,,,,,,,
Cerberus+1,1541131350,"""6917529914548910978""",,Exotic,Auto Rifle,,KineticSlot,Kinetic,1988,,10,Vault,true,false,2,4,,86,60,33,25,16,0,0,20,360,35,31,27,0,0,0,0,0,0,0,0,16,false,0,1822,,00001:Gambit,,Four-Headed Dog*,Rifled Barrel*,Fluted Barrel*,Full Bore*,Spread Shot Package*,Kill Tracker,Cerberus+1 Catalyst*,,,,,,,,
Choir of One,3698448090,"""6917530058824395934""",,Exotic,Auto Rifle,exoticquest,Energy,Void,1990,,10,Titan(2006),false,true,7,24,,100,61,33,68,20,0,0,55,225,21,25,36,0,0,0,0,0,0,0,0,29,crafted,2,91,,00001:Alpha,,Command Frame*,Arrowhead Brake*,Steady Rounds*,Fanatical Lance*,Composite Stock*,Kill Tracker,,,,,,,,,
Chronophage,1886840007,"""6917530057883730218""",,Legendary,Trace Rifle,echoes,Energy,Void,1990,Handling,2,Vault,false,false,7,24,,100,100,6,67,16,0,0,84,1000,44,103,48,0,0,0,0,0,0,0,0,9,false,0,101,,,,Adaptive Frame*,Chambered Compensator*,Full Bore,Enhanced Battery*,Particle Repeater,Pugilist*,Fragile Focus*,Radiolaria Transposer*,Kill Tracker,Tier 2: Handling*,,,,,
Chronophage,1886840007,"""6917530058099892601""",,Legendary,Trace Rifle,echoes,Energy,Void,1988,Stability,1,Warlock(1927),false,false,7,24,,100,100,6,67,16,0,0,75,1000,44,103,61,0,0,0,0,0,0,0,0,9,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Enhanced Battery*,Projection Fuse,Repulsor Brace*,One for All*,Radiolaria Transposer*,Kill Tracker,Tier 1: Stability*,,,,,
Chronophage,1886840007,"""6917530059851535696""",,Legendary,Trace Rifle,echoes,Energy,Void,1990,Stability,2,Vault,false,false,7,24,,100,100,6,77,16,0,0,86,1000,44,97,46,0,0,0,0,0,0,0,0,9,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Hammer-Forged Rifling,Projection Fuse*,Tactical Battery,Shoot to Loot*,Destabilizing Rounds*,Radiolaria Transposer*,Kill Tracker,Tier 2: Stability*,,,,,
Chronophage,1886840007,"""6917530060093980259""",,Legendary,Trace Rifle,echoes,Energy,Void,1990,Range,5,Titan(2006),false,false,7,24,,100,100,6,72,16,0,0,84,1000,44,97,61,0,0,0,0,0,0,0,0,9,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Extended Barrel,Particle Repeater*,Projection Fuse,Feeding Frenzy*,Desperate Measures*,Radiolaria Transposer*,Kill Tracker,Tier 5: Range*,,,,,
Chronophage,1886840007,"""6917530060098628053""",,Legendary,Trace Rifle,echoes,Energy,Void,1991,Stability,1,Titan(2006),false,false,7,24,,99,100,6,72,16,0,0,85,1000,54,97,66,0,0,0,0,0,0,0,0,9,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Tactical Battery*,Shoot to Loot*,Destabilizing Rounds*,Radiolaria Transposer*,Kill Tracker,Tier 1: Stability*,,,,,,,
Claws of the Wolf,1505862304,"""6917530057319916424""",,Legendary,Pulse Rifle,ironbanner,Energy,Void,1975,Range,3,Vault,true,false,7,24,,53,78,23,37,17,0,0,44,540,7,43,36,0,0,0,0,0,0,0,0,20,false,0,0,,,,Rapid-Fire Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,To the Pain*,Attrition Orbs*,Skulking Wolf*,Kill Tracker,Tier 3: Range*,,,,,
Claws of the Wolf,1505862304,"""6917530057742117991""",,Legendary,Pulse Rifle,ironbanner,Energy,Void,1983,Reload Speed,4,Vault,false,false,7,24,,63,78,23,49,17,0,0,39,540,31,34,11,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Extended Barrel*,Hammer-Forged Rifling,High-Caliber Rounds*,Ricochet Rounds,Repulsor Brace*,Destabilizing Rounds*,Skulking Wolf*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Claws of the Wolf,1505862304,"""6917530057861934246""",,Legendary,Pulse Rifle,ironbanner,Energy,Void,1982,Handling,1,Vault,false,false,7,24,,63,78,23,39,17,0,0,49,540,27,34,17,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Chambered Compensator*,Full Bore,Armor-Piercing Rounds*,Ricochet Rounds,Headseeker*,Zen Moment*,Skulking Wolf*,Kill Tracker,Tier 1: Handling*,,,,,
Coldheart,1345867571,"""6917529918099732891""",,Exotic,Trace Rifle,,Energy,Arc,1900,,10,Vault,false,false,1,1,,100,100,6,70,16,0,0,70,1000,30,101,25,0,0,0,0,0,0,0,0,14,false,0,52,omolon,,,Cold Fusion*,Extended Barrel*,Enhanced Battery*,Longest Winter*,Hand-Laid Stock*,Kill Tracker,,,,,,,,,
Combined Action,1331824604,"""6917529905656556317""",keep,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Range,1,Vault,true,false,6,21,,94,61,92,70,14,0,0,31,120,32,8,28,0,0,0,0,0,0,0,0,16,false,0,0,field-forged,,,Aggressive Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Accurized Rounds*,Alloy Magazine,Eddy Current*,Voltshot*,Field-Tested*,Kill Tracker,Tier 1: Range*,,,,,
Combined Action,1331824604,"""6917529923555220386""",keep,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1900,Reload Speed,1,Vault,true,false,6,21,,100,61,92,64,14,0,0,26,120,13,11,13,0,0,0,0,0,0,0,0,26,false,0,0,field-forged,,,Aggressive Frame*,Extended Barrel*,Smallbore,Extended Mag*,Flared Magwell,Perfect Float*,Timed Payload*,Field-Tested*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Combined Action,1331824604,"""6917530059576674386""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1988,Handling,5,Warlock(1927),false,false,6,21,,100,61,92,64,14,0,0,26,120,32,8,38,0,0,0,0,0,0,0,0,16,false,0,0,field-forged,,,Aggressive Frame*,Arrowhead Brake*,Polygonal Rifling,Accurized Rounds*,Appended Mag,Eddy Current*,Timed Payload*,Field-Tested*,Kill Tracker,Tier 5: Handling*,,,,,
Come to Pass,927567426,"""6917529999891763536""",,Legendary,Auto Rifle,wellspring,Energy,Arc,1900,Reload Speed,1,Vault,false,false,5,16,,93,54,33,93,16,0,0,36,360,35,32,21,0,0,0,0,0,0,0,0,9,false,0,0,,,,High-Impact Frame*,Extended Barrel*,Ricochet Rounds*,Genesis*,Adaptive Munitions*,Psychohack*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,
Compass Rose,233896077,"""6917529920977778577""",keep,Legendary,Shotgun,events,Energy,Solar,1952,Handling,3,Vault,true,false,6,21,Solstice,75,73,70,77,12,0,0,56,70,48,5,38,0,0,0,0,0,0,0,0,2,false,0,18,,,"Lead from gold is always fun, incadescent is lovely for solar",Precision Frame*,Smoothbore*,Full Choke,Assault Mag*,Extended Mag,Lead from Gold*,Incandescent*,Dream Work*,Kill Tracker,Tier 3: Handling*,,,,,
Compass Rose,233896077,"""6917529924336404943""",,Legendary,Shotgun,events,Energy,Solar,1900,Handling,1,Vault,true,false,6,21,Solstice,75,73,70,77,12,0,0,56,70,48,5,36,0,0,0,0,0,0,0,0,2,false,0,0,,,S Rank?,Precision Frame*,Smoothbore*,Barrel Shroud,Assault Mag*,Extended Mag,Quickdraw*,Snapshot Sights*,Dream Work*,Kill Tracker,Tier 1: Handling*,,,,,
Compass Rose,233896077,"""6917529925698198685""",,Legendary,Shotgun,events,Energy,Solar,1952,Range,2,Vault,true,false,6,21,Solstice,75,73,70,79,12,0,0,56,70,48,5,35,0,0,0,0,0,0,0,0,2,false,0,0,,,Incandescent is good for solar. Quickdraw is also nice.,Precision Frame*,Smoothbore*,Barrel Shroud,Assault Mag*,Accurized Rounds,Quickdraw*,Incandescent*,Dream Work*,Kill Tracker,Tier 2: Range*,,,,,
Compass Rose,4169225313,"""6917530049478054909""",,Legendary,Shotgun,events,Energy,Solar,1953,Stability,1,Vault,true,false,7,24,Solstice,75,73,70,72,12,0,0,57,70,48,5,20,0,0,0,0,0,0,0,0,2,false,0,0,nadir,,,Precision Frame*,Rifled Barrel*,Corkscrew Rifling,Assault Mag*,Accurized Rounds,Dual Loader*,Snapshot Sights*,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Stability*,,,,
Compass Rose,4169225313,"""6917530049478062241""",keep,Legendary,Shotgun,events,Energy,Solar,1950,Reload Speed,1,Vault,true,false,7,24,Solstice,75,73,70,77,12,0,0,41,65,29,6,35,0,0,0,0,0,0,0,0,12,false,0,0,nadir,,,Precision Frame*,Smoothbore*,Smallbore,Extended Mag*,Light Mag,Dual Loader*,Incandescent*,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Reload Speed*,,,,
Contingency Plan,577528837,"""6917529916792261055""",,Legendary,Scout Rifle,legendaryengram,Energy,Arc,1900,Reload Speed,4,Vault,true,false,4,15,,63,66,45,35,20,0,0,55,260,30,17,15,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Chambered Compensator*,Corkscrew Rifling,Accurized Rounds*,Tactical Mag,Tunnel Vision*,Thresh*,Kill Tracker,Tier 4: Reload Speed*,,,,,,
Contingency Plan,577528837,"""6917529924059383070""",,Legendary,Scout Rifle,legendaryengram,Energy,Arc,1900,Range,4,Vault,true,false,4,15,,53,66,45,44,20,0,0,35,260,26,19,15,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Full Bore*,Polygonal Rifling,Appended Mag*,Steady Rounds,Subsistence*,Unrelenting*,Kill Tracker,Tier 4: Range*,,,,,,
Contingency Plan,577528837,"""6917529927672686949""",,Legendary,Scout Rifle,legendaryengram,Energy,Arc,1900,Reload Speed,2,Warlock(1927),true,false,4,15,,53,66,45,30,20,0,0,50,260,28,19,25,0,0,0,0,0,0,0,0,10,false,0,12,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Extended Barrel,Appended Mag*,Extended Mag,Outlaw*,Frenzy*,Kill Tracker,Tier 2: Reload Speed*,,,,,,
Controlling Vision,423343404,"""6917530050265389384""",,Legendary,Sidearm,legendaryengram,KineticSlot,Kinetic,1955,Reload Speed,1,Vault,false,false,7,24,,90,75,49,35,12,0,0,70,300,34,15,43,0,0,0,0,0,0,0,0,12,false,0,0,field-forged,,,Adaptive Frame*,Chambered Compensator*,Hammer-Forged Rifling,High-Caliber Rounds*,Ricochet Rounds,Slickdraw*,Offhand Strike*,Field-Tested*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Controlling Vision,423343404,"""6917530050265391474""",,Legendary,Sidearm,legendaryengram,KineticSlot,Kinetic,1954,Stability,2,Vault,false,false,7,24,,80,75,49,35,12,0,0,82,300,33,15,48,0,0,0,0,0,0,0,0,12,false,0,0,field-forged,,,Adaptive Frame*,Polygonal Rifling*,Smallbore,Ricochet Rounds*,Flared Magwell,Encore*,Surrounded*,Field-Tested*,Kill Tracker,Tier 2: Stability*,,,,,
Controlling Vision,423343404,"""6917530053815422659""",,Legendary,Sidearm,legendaryengram,KineticSlot,Kinetic,1968,Range,2,Vault,false,false,7,24,,100,75,49,37,12,0,0,60,300,33,15,58,0,0,0,0,0,0,0,0,12,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,High-Caliber Rounds*,Ricochet Rounds,Slideways*,Osmosis*,Field-Tested*,Kill Tracker,Tier 2: Range*,,,,,
